,problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio,convergent_score,divergent_score,neogauge_score
34,1891A,2,"['if statement', 'for loop']","['for loop', 'if statement', 'sorting']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', '(', ')', '{', 'w', '-', '[', ']', 'f', 'o', 'r', 'x', '=', '0', '}', '""', 'Y', 'E', 'S', '\\', '1', '&', 'N', 'O', '_', ':', ',', '*', 'k', 'T', '!', 'F', 'j', '3', '\t', '?', ""'"", '2', 'v', '7', '5', '9', '4', '8', '6', 'M', 'I', '%', 'y', 'q']","import sys
import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        sorted_a = sorted(a)
        for i in range(n):
            for j in range(n):
                if (i + 1) & (1 << j) == 0:
                    a[i] -= 1
        print(""YES"" if a == sorted_a else ""NO"")
",False,False,3,1.0,0.0,1.0,0.0
35,1891A,3,"['if statement', 'for loop', 'tuple']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', '(', ')', '{', 'w', '-', '[', ']', 'f', 'o', 'r', 'x', '=', '0', '}', '""', 'Y', 'E', 'S', '\\', '1', '&', 'N', 'O', '_', ':', ',', '*', 'k', 'T', '!', 'F', 'j', '3', '\t', '?', ""'"", '2', 'v', '7', '5', '9', '4', '8', '6', 'M', 'I', '%', 'y', 'q']","import sys
import math

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        max_val = max(a)
        max_bit = 0
        while (1 << max_bit) <= n:
            max_bit += 1
        max_bit -= 1
        for i in range(max_bit, -1, -1):
            for j in range(1 << i, 1 << (i + 1)):
                if a[j - 1] > a[j]:
                    a[j - 1] -= 1
                    a[j] -= 1
        for i in range(n - 1):
            if a[i] > a[i + 1]:
                print(""NO"")
                break
        else:
            print(""YES"")
",False,False,1,1.0,0.0,1.0,0.0
36,1891A,4,"['if statement', 'for loop', 'tuple', 'while loop']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', '(', ')', '{', 'w', '-', '[', ']', 'f', 'o', 'r', 'x', '=', '0', '}', '""', 'Y', 'E', 'S', '\\', '1', '&', 'N', 'O', '_', ':', ',', '*', 'k', 'T', '!', 'F', 'j', '3', '\t', '?', ""'"", '2', 'v', '7', '5', '9', '4', '8', '6', 'M', 'I', '%', 'y', 'q']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    for i in range(n):
        for j in range(n - 1):
            if a[j] > a[j + 1]:
                return ""NO""
    return ""YES""
",False,False,1,1.0,0.0,1.0,0.0
37,1891A,5,"['if statement', 'for loop', 'tuple', 'while loop', 'misc']","['for loop', 'if statement', 'matrix operation', 'misc']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', '(', ')', '{', 'w', '-', '[', ']', 'f', 'o', 'r', 'x', '=', '0', '}', '""', 'Y', 'E', 'S', '\\', '1', '&', 'N', 'O', '_', ':', ',', '*', 'k', 'T', '!', 'F', 'j', '3', '\t', '?', ""'"", '2', 'v', '7', '5', '9', '4', '8', '6', 'M', 'I', '%', 'y', 'q']","import sys
import math

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    for i in range(n):
        for j in range(1, n):
            if a[j] < a[j - 1]:
                return ""NO""
    for i in range(1, n):
        m = math.floor(math.log2(i + 1))
        for j in range(i + 1):
            a[j] -= 1
    return ""YES""
",False,False,4,1.0,0.0,1.0,0.0
38,1890B,0,['this is the og problem'],['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', 'T', ',', 'r', '[', '6', '0', ']', 'k', '(', ')', '{', '\t', 'o', 'f', '=', '1', '|', '""', 'N', 'Y', '}', '%', '&', 'w', '-', 'v', ':', ""'"", '_', 'y', '*', '2', 'x', 'O', '\\', 'E', 'S', '3', '7', '!', '?', 'F', 'q', 'z', '5', 'C', 'K', 'B', 'I']","import sys

def solve():
    n, m = map(int, input().split())
    s = input()
    t = input()
",False,True,1,1.0,0.0,1.0,0.0
39,1890B,1,['for loop'],['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', 'T', ',', 'r', '[', '6', '0', ']', 'k', '(', ')', '{', '\t', 'o', 'f', '=', '1', '|', '""', 'N', 'Y', '}', '%', '&', 'w', '-', 'v', ':', ""'"", '_', 'y', '*', '2', 'x', 'O', '\\', 'E', 'S', '3', '7', '!', '?', 'F', 'q', 'z', '5', 'C', 'K', 'B', 'I']","import sys

def solve():
    n, m = map(int, input().split())
    s = input()
    t = input()
",False,False,1,1.0,0.0,1.0,0.0
40,1890B,2,"['for loop', 'while loop']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', 'T', ',', 'r', '[', '6', '0', ']', 'k', '(', ')', '{', '\t', 'o', 'f', '=', '1', '|', '""', 'N', 'Y', '}', '%', '&', 'w', '-', 'v', ':', ""'"", '_', 'y', '*', '2', 'x', 'O', '\\', 'E', 'S', '3', '7', '!', '?', 'F', 'q', 'z', '5', 'C', 'K', 'B', 'I']","import sys

def solve():
    n, m = map(int, input().split())
    s = input()
    t = input()
",False,False,1,1.0,0.0,1.0,0.0
41,1890B,3,"['for loop', 'while loop', 'tuple']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', 'T', ',', 'r', '[', '6', '0', ']', 'k', '(', ')', '{', '\t', 'o', 'f', '=', '1', '|', '""', 'N', 'Y', '}', '%', '&', 'w', '-', 'v', ':', ""'"", '_', 'y', '*', '2', 'x', 'O', '\\', 'E', 'S', '3', '7', '!', '?', 'F', 'q', 'z', '5', 'C', 'K', 'B', 'I']","import sys

def solve():
    n, m = map(int, input().split())
    s = input()
    t = input()
",False,False,1,1.0,0.0,1.0,0.0
42,1890B,4,"['for loop', 'while loop', 'tuple', 'recursion']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', 'T', ',', 'r', '[', '6', '0', ']', 'k', '(', ')', '{', '\t', 'o', 'f', '=', '1', '|', '""', 'N', 'Y', '}', '%', '&', 'w', '-', 'v', ':', ""'"", '_', 'y', '*', '2', 'x', 'O', '\\', 'E', 'S', '3', '7', '!', '?', 'F', 'q', 'z', '5', 'C', 'K', 'B', 'I']","import sys

def solve():
    n, m = map(int, input().split())
    s = input()
    t = input()
",False,False,1,1.0,0.0,1.0,0.0
43,1890A,0,['this is the og problem'],"['if statement', 'dictionary', 'sorting']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', '(', ')', '{', '\t', ',', 'x', 'w', '-', 'f', 'o', 'r', '=', '0', '[', ']', 'z', '1', '|', '2', '&', 'v', '""', 'Y', '\\', 'N', '}', 'E', 'S', 'O', 'j', ':', '_', 'k', '3', ""'"", 'L', 'y', 'T', '?', 'A', 'F', 'C', '9', '8', '4', '5', '%', '*', 'q', 'I', 'M']","import sys
from collections import Counter

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    counter = Counter(a)
    if len(counter) == 1:
        print(""Yes"")
        return
    if len(counter) > 2:
        print(""No"")
        return
    if len(counter) == 2:
        a.sort()
        if a[0] == a[1]:
            print(""Yes"")
        else:
            if (a[-1] - a[0]) % (a.count(a[0]) - a.count(a[1])) == 0:
                print(""Yes"")
            else:
                print(""No"")
",True,True,3,1.0,1.0,1.0,1.0
44,1890A,1,['if statement'],"['for loop', 'if statement', 'set']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', '(', ')', '{', '\t', ',', 'x', 'w', '-', 'f', 'o', 'r', '=', '0', '[', ']', 'z', '1', '|', '2', '&', 'v', '""', 'Y', '\\', 'N', '}', 'E', 'S', 'O', 'j', ':', '_', 'k', '3', ""'"", 'L', 'y', 'T', '?', 'A', 'F', 'C', '9', '8', '4', '5', '%', '*', 'q', 'I', 'M']","import sys; import math; def solve():; t = int(input()); for _ in range(t): n = int(input()); a = list(map(int, input().split())); s = sum(a); if s % 2 == 0 and len(set(a)) <= s // 2: print('Yes'); else: print('No'); solve();""
",False,False,3,1.0,0.0,1.0,0.0
45,1890A,2,"['if statement', 'tuple']","['if statement', 'dictionary', 'hashmap']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', '(', ')', '{', '\t', ',', 'x', 'w', '-', 'f', 'o', 'r', '=', '0', '[', ']', 'z', '1', '|', '2', '&', 'v', '""', 'Y', '\\', 'N', '}', 'E', 'S', 'O', 'j', ':', '_', 'k', '3', ""'"", 'L', 'y', 'T', '?', 'A', 'F', 'C', '9', '8', '4', '5', '%', '*', 'q', 'I', 'M']","import sys
from collections import Counter

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    counter = Counter(a)
    if len(counter) == 1:
        print(""Yes"")
        return
    if len(counter) > 2:
        print(""No"")
        return
    if len(counter) == 2:
        for key in counter:
            if counter[key] >= 2:
                print(""Yes"")
                return
        print(""No"")
",True,False,3,1.0,0.0,1.0,0.0
46,1890A,3,"['if statement', 'tuple', 'sorting']","['if statement', 'dictionary']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', '(', ')', '{', '\t', ',', 'x', 'w', '-', 'f', 'o', 'r', '=', '0', '[', ']', 'z', '1', '|', '2', '&', 'v', '""', 'Y', '\\', 'N', '}', 'E', 'S', 'O', 'j', ':', '_', 'k', '3', ""'"", 'L', 'y', 'T', '?', 'A', 'F', 'C', '9', '8', '4', '5', '%', '*', 'q', 'I', 'M']","import sys
import math
from collections import Counter

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    counter = Counter(a)
    if len(counter) == 1:
        print(""Yes"")
        return
    if len(counter) > 2:
        print(""No"")
        return
    for key in counter:
        if counter[key] % 2 == 0:
            print(""Yes"")
            return
    print(""No"")
",True,False,2,1.0,0.0,1.0,0.0
47,1890A,4,"['if statement', 'tuple', 'sorting', 'for loop']","['if statement', 'dictionary', 'hashmap']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', '(', ')', '{', '\t', ',', 'x', 'w', '-', 'f', 'o', 'r', '=', '0', '[', ']', 'z', '1', '|', '2', '&', 'v', '""', 'Y', '\\', 'N', '}', 'E', 'S', 'O', 'j', ':', '_', 'k', '3', ""'"", 'L', 'y', 'T', '?', 'A', 'F', 'C', '9', '8', '4', '5', '%', '*', 'q', 'I', 'M']","import sys
import math
from collections import Counter

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    counter = Counter(a)
    if len(counter) == 1:
        print(""Yes"")
        return
    if len(counter) > 2:
        print(""No"")
        return
    for key in counter:
        if counter[key] % 2 == 0:
            print(""Yes"")
            return
    print(""No"")
",True,False,3,1.0,0.0,1.0,0.0
48,1890A,5,"['if statement', 'tuple', 'sorting', 'for loop', 'set']",['if statement'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', '(', ')', '{', '\t', ',', 'x', 'w', '-', 'f', 'o', 'r', '=', '0', '[', ']', 'z', '1', '|', '2', '&', 'v', '""', 'Y', '\\', 'N', '}', 'E', 'S', 'O', 'j', ':', '_', 'k', '3', ""'"", 'L', 'y', 'T', '?', 'A', 'F', 'C', '9', '8', '4', '5', '%', '*', 'q', 'I', 'M']","import sys
import math

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    sum_a = sum(a)
    if n % 2 == 0:
        return ""Yes"" if sum_a % 2 == 0 else ""No""
    else:
        count_odd = sum(1 for num in a if num % 2!= 0)
        return ""Yes"" if count_odd == 1 else ""No""
",False,False,1,1.0,0.0,1.0,0.0
49,1886A,0,['this is the og problem'],"['for loop', 'if statement', 'tuple']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '<', '6', '9', '""', 'N', 'O', 'l', 's', 'Y', 'E', 'S', '%', '3', '0', '1', ',', '4', '-', '5', '2', '7', ""'"", '[', ']', ';', 'x', 'm', '*', '+', '\t', '>', 'd', '!', '8', '#', 'c', 'b', '/', '.', 'h', '{', '&', 'w', '|', '\\', '}', 'y', 'z', 'k', 'v']","import sys

def solve():
    n = int(input())
    for x in range(1, n // 3 + 1):
        if x % 3!= 0:
            for y in range(x + 1, (n - x) // 2 + 1):
                if y % 3!= 0 and (n - x - y) % 3!= 0 and n - x - y > 0:
                    print(""YES"")
                    print(x, y, n - x - y)
                    return
    print(""NO"")
",False,True,3,1.0,0.0,1.0,0.0
50,1886A,1,['if statement'],"['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '<', '6', '9', '""', 'N', 'O', 'l', 's', 'Y', 'E', 'S', '%', '3', '0', '1', ',', '4', '-', '5', '2', '7', ""'"", '[', ']', ';', 'x', 'm', '*', '+', '\t', '>', 'd', '!', '8', '#', 'c', 'b', '/', '.', 'h', '{', '&', 'w', '|', '\\', '}', 'y', 'z', 'k', 'v']","import sys

def solve():
    n = int(input())
    for x in range(1, n):
        for y in range(x + 1, n):
            z = n - x - y
            if x % 3!= 0 and y % 3!= 0 and z % 3!= 0 and x!= y and y!= z and x!= z:
                print(""YES"")
                print(x, y, z)
                return
    print(""NO"")
",False,False,2,1.0,0.0,1.0,0.0
51,1886A,2,"['if statement', 'for loop']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '<', '6', '9', '""', 'N', 'O', 'l', 's', 'Y', 'E', 'S', '%', '3', '0', '1', ',', '4', '-', '5', '2', '7', ""'"", '[', ']', ';', 'x', 'm', '*', '+', '\t', '>', 'd', '!', '8', '#', 'c', 'b', '/', '.', 'h', '{', '&', 'w', '|', '\\', '}', 'y', 'z', 'k', 'v']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        if n % 3 == 0:
            print(""NO"")
        else:
            if n < 7:
                print(""NO"")
            else:
                print(""YES"")
                if n % 3!= 0 and n % 2 == 0:
                    print(n - 5, n - 4, 1)
                else:
                    print(n - 4, n - 2, 1)
",False,False,2,1.0,0.0,1.0,0.0
52,1886A,3,"['if statement', 'for loop', 'tuple']",['if statement'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '<', '6', '9', '""', 'N', 'O', 'l', 's', 'Y', 'E', 'S', '%', '3', '0', '1', ',', '4', '-', '5', '2', '7', ""'"", '[', ']', ';', 'x', 'm', '*', '+', '\t', '>', 'd', '!', '8', '#', 'c', 'b', '/', '.', 'h', '{', '&', 'w', '|', '\\', '}', 'y', 'z', 'k', 'v']","import sys

def solve():
    n = int(input())
    if n % 3 == 0:
        if n < 7:
            print(""NO"")
        else:
            print(""YES"")
            print(1, n-4, 4)
    elif n % 3 == 1:
        if n < 7:
            print(""NO"")
        else:
            print(""YES"")
            print(1, n-5, 5)
    else:
        if n < 8:
            print(""NO"")
        else:
            print(""YES"")
            print(2, n-7, 7)
",False,False,1,1.0,0.0,1.0,0.0
53,1886A,4,"['if statement', 'for loop', 'tuple', 'depth first search']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '<', '6', '9', '""', 'N', 'O', 'l', 's', 'Y', 'E', 'S', '%', '3', '0', '1', ',', '4', '-', '5', '2', '7', ""'"", '[', ']', ';', 'x', 'm', '*', '+', '\t', '>', 'd', '!', '8', '#', 'c', 'b', '/', '.', 'h', '{', '&', 'w', '|', '\\', '}', 'y', 'z', 'k', 'v']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        if n % 3 == 0:
            print(""NO"")
        else:
            if n < 7:
                print(""NO"")
            else:
                print(""YES"")
                print(n-7, 1, 4)
",False,False,2,1.0,0.0,1.0,0.0
54,1886A,5,"['if statement', 'for loop', 'tuple', 'depth first search', 'matrix operation']","['if statement', 'recursion']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', '<', '6', '9', '""', 'N', 'O', 'l', 's', 'Y', 'E', 'S', '%', '3', '0', '1', ',', '4', '-', '5', '2', '7', ""'"", '[', ']', ';', 'x', 'm', '*', '+', '\t', '>', 'd', '!', '8', '#', 'c', 'b', '/', '.', 'h', '{', '&', 'w', '|', '\\', '}', 'y', 'z', 'k', 'v']","import sys

def solve():
    n = int(input())
    if n % 3 == 0:
        if n < 7:
            print(""NO"")
        else:
            print(""YES"")
            print(n-6, 1, 4)
    elif n % 3 == 1:
        if n < 7:
            print(""NO"")
        else:
            print(""YES"")
            print(n-4, 1, 2)
    else:
        if n < 8:
            print(""NO"")
        else:
            print(""YES"")
            print(n-5, 2, 1)
",False,False,2,1.0,0.0,1.0,0.0
55,1884A,0,['this is the og problem'],"['for loop', 'while loop', 'if statement', 'break statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', 'T', '_', ',', 'x', 'k', 'f', '(', ')', '{', 'r', '?', '1', '0', '%', ':', '}', '\t', 'o', '-', 'w', '!', '=', 'q', '[', ']', '*', 'N', 'y', '&', ""'"", '\\', 'v', 'j', '""', 'C', 'G', 'P', 'O', '8', '4', 'A', 'S', 'D', '2', 'M', 'I']","def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        while True:
            if sum(int(digit) for digit in str(x)) % k == 0:
                break
            x += 1
        print(x)
",True,True,4,1.0,1.0,1.0,1.0
56,1884A,1,['break statement'],"['for loop', 'while loop', 'if statement', 'break statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', 'T', '_', ',', 'x', 'k', 'f', '(', ')', '{', 'r', '?', '1', '0', '%', ':', '}', '\t', 'o', '-', 'w', '!', '=', 'q', '[', ']', '*', 'N', 'y', '&', ""'"", '\\', 'v', 'j', '""', 'C', 'G', 'P', 'O', '8', '4', 'A', 'S', 'D', '2', 'M', 'I']","def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        while True:
            if sum(int(digit) for digit in str(x)) % k == 0:
                break
            x += 1
        print(x)
",True,False,4,1.0,0.0,1.0,0.0
57,1884A,2,"['break statement', 'continue statement']",['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', 'T', '_', ',', 'x', 'k', 'f', '(', ')', '{', 'r', '?', '1', '0', '%', ':', '}', '\t', 'o', '-', 'w', '!', '=', 'q', '[', ']', '*', 'N', 'y', '&', ""'"", '\\', 'v', 'j', '""', 'C', 'G', 'P', 'O', '8', '4', 'A', 'S', 'D', '2', 'M', 'I']","import sys; def solve(x, k):; print(solve(x, int(input().split()[1])); def solve(x, k): y = x; while True: y += 1; s = sum(int(digit) for digit in str(y)); if s % k == 0: return y; print('') for _ in range(int(input()));""
",False,True,1,1.0,0.0,1.0,0.0
58,1884A,3,"['break statement', 'continue statement', 'if statement']","['for loop', 'while loop', 'if statement', 'break statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', 'T', '_', ',', 'x', 'k', 'f', '(', ')', '{', 'r', '?', '1', '0', '%', ':', '}', '\t', 'o', '-', 'w', '!', '=', 'q', '[', ']', '*', 'N', 'y', '&', ""'"", '\\', 'v', 'j', '""', 'C', 'G', 'P', 'O', '8', '4', 'A', 'S', 'D', '2', 'M', 'I']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        x, k = map(int, input().split())
        while True:
            digit_sum = sum(int(digit) for digit in str(x))
            if digit_sum % k == 0:
                print(x)
                break
            x += 1
",True,False,4,1.0,0.0,1.0,0.0
59,1884A,4,"['break statement', 'continue statement', 'if statement', 'while loop']","['recursion', 'while loop', 'if statement']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', ' ', 'a', 'm', 'p', ';', 'T', '_', ',', 'x', 'k', 'f', '(', ')', '{', 'r', '?', '1', '0', '%', ':', '}', '\t', 'o', '-', 'w', '!', '=', 'q', '[', ']', '*', 'N', 'y', '&', ""'"", '\\', 'v', 'j', '""', 'C', 'G', 'P', 'O', '8', '4', 'A', 'S', 'D', '2', 'M', 'I']","import sys; def solve(x, k):; def digit_sum(n):; s = 0; for d in str(n): s += int(d); return s; def find_next_beautiful(x, k):; y = x; while True:; y += 1; if digit_sum(y) % k == 0: return y; print(solve(int(input()), int(input()))) for _ in range(int(input())):""
",False,False,3,1.0,0.0,1.0,0.0
